NAA,Customer,Tier,Size (GB),Label,Consumed (GB),T1 (GB),T2 (GB),T3 (GB),T4 (GB)
{NAA} 60002AC0000000000000000C0002273A,AC3,T4,8192,I1_AC3_CVMEDIAESX_T4.4,8021,,,,8192
{NAA} 60002AC0000000000000000C0002640A,AC3,T4,4096,S2_AC3_CVMEDIAESX_T4.3,4060,,,,4096
{NAA} 60002AC0000000000000000C00026435,AC3,T2,4096,S2_AC3_AZ02SHRDESX_AC3_T2.3,1065,,4096,
{NAA} 60002AC0000000000000000C00029519,AC3,T2,2048,S2_AC3_AZ01SHRDESX_AC3_T2.9,14,,2048,
{NAA} 60002AC0000000000000000D00010CFC,AC3,T4,16384,I1_AC3_CSNSWMA01_T4.5,16358,,,,16384
{NAA} 60002AC0000000000000000D0001C0D6,AC3,T4,16384,SY5_AC3_FXAMA01_T4.2,16052,,,,16384
{NAA} 60002AC0000000000000000D00022639,NTHGTE,T2,100,I1_NGPS_OVMS_T2.6,13,,100,
{NAA} 60002AC0000000000000000D0002273A,AC3,T4,8192,I1_AC3_CVMEDIAESX_T4.5,8149,,,,8192
{NAA} 60002AC0000000000000000D0002273F,AC3,T4,16384,S2_AC3_DOJDC1PWCMA01_T4.4,16377,,,,16384
{NAA} 60002AC0000000000000000D0002640A,AC3,T4,8192,S2_AC3_CVMEDIAESX_T4.4,8146,,,,8192
{NAA} 60002AC0000000000000000D00026435,AC3,T2,4096,S2_AC3_AZ02SHRDESX_AC3_T2.4,598,,4096,
{NAA} 60002AC0000000000000000D00029519,AC3,T2,4096,S2_AC3_AZ01SHRDESX_AC3_T2.10,1193,,4096,
{NAA} 60002AC0000000000000000E00010CFC,AC3,T4,16384,I1_AC3_CSNSWMA01_T4.6,16363,,,,16384
{NAA} 60002AC0000000000000000E00020F1E,AH,T2,5000,S2_AH_EDCESXI_T2.8,1781,,5000,
{NAA} 60002AC0000000000000000E00022639,NTHGTE,T2,100,I1_NGPS_OVMS_T2.7,33,,100,
{NAA} 60002AC0000000000000000E0002273A,AC3,T4,16384,I1_AC3_MGTMA01_T4.4,16384,,,,16384
{NAA} 60002AC0000000000000000E0002273F,AC3,T4,16384,S2_AC3_MGTMA01_T4.7,14122,,,,16384
{NAA} 60002AC0000000000000000E000256E2,AC3,T2,11264,S2_AC3_AZ02SHRDESX_SECTR_T2.10,3980,,11264,
{NAA} 60002AC0000000000000000E0002640A,AC3,T4,4096,S2_AC3_CVMEDIAESX_T4.5,4064,,,,4096
{NAA} 60002AC0000000000000000E00026435,AC3,T2,4096,S2_AC3_AZ02SHRDESX_AC3_T2.5,297,,4096,
{NAA} 60002AC0000000000000000E0002848E,DOJ,T2,5120,I1_FACS_SLPPESXCG_T2.1,195,,5120,
{NAA} 60002AC0000000000000000E00029518,AC3,T1,9216,I1_AC3_AZ01_CSNSW_T1.11,3463,9216,,
{NAA} 60002AC0000000000000000E00029519,AC3,T2,500,S2_AC3_AZ01SHRDESX_AC3_T2.11,46,,500,
{NAA} 60002AC0000000000000000F00010CFA,AC3,T4,16384,S2_AC3_MGTMA01_T4.20,9043,,,,16384
{NAA} 60002AC0000000000000000F00010CFC,AC3,T4,16384,I1_AC3_CSNSWMA01_T4.7,16358,,,,16384
{NAA} 60002AC0000000000000000F00020F1E,AH,T2,5000,S2_AH_EDCESXI_T2.9,1258,,5000,
{NAA} 60002AC0000000000000000F00022639,NTHGTE,T3,16384,I1_NGPS_OVMS_T3.8,4176,,,16384
{NAA} 60002AC0000000000000000F0002273A,AC3,T4,16384,I1_AC3_MGTMA01_T4.5,6500,,,,16384
{NAA} 60002AC0000000000000000F0002273F,AC3,T4,16384,S2_AC3_MGTMA01_T4.8,13950,,,,16384
{NAA} 60002AC0000000000000000F000256E2,AC3,T2,9216,S2_AC3_AZ02SHRDESX_SECTR_T2.11,16,,9216,
{NAA} 60002AC0000000000000000F0002640A,AC3,T4,4096,S2_AC3_CVMEDIAESX_T4.6,4093,,,,4096
{NAA} 60002AC0000000000000000F00026435,AC3,T2,4096,S2_AC3_AZ02SHRDESX_AC3_T2.6,878,,4096,
{NAA} 60002AC0000000000000000F0002848E,DOJ,T2,10240,I1_FACS_SWPPHV0_T2.1,3338,,10240,
{NAA} 60002AC0000000000000000F00029519,AC3,T2,4096,S2_AC3_AZ01SHRDESX_AC3_T2.12,1425,,4096,
{NAA} 60002AC0000000000000001000010CFA,AC3,T4,16384,S2_AC3_MGTMA01_T4.22,11584,,,,16384
{NAA} 60002AC0000000000000001000010CFC,AC3,T4,16384,I1_AC3_CSNSWMA01_T4.8,16358,,,,16384
{NAA} 60002AC000000000000000100002273A,AC3,T4,10,I1_AC3_MGTMA01_T4.6,2,,,,10
{NAA} 60002AC000000000000000100002273F,AC3,T4,16384,S2_AC3_MGTMA01_T4.9,13364,,,,16384
{NAA} 60002AC00000000000000010000256E2,AC3,T2,5120,S2_AC3_AZ02SHRDESX_SECTR_T2.12,16,,5120,
{NAA} 60002AC000000000000000100002640A,AC3,T4,4096,S2_AC3_CVMEDIAESX_T4.7,4080,,,,4096
{NAA} 60002AC0000000000000001000026435,AC3,T2,4096,S2_AC3_AZ02SHRDESX_AC3_T2.7,708,,4096,
{NAA} 60002AC000000000000000100002848E,DOJ,T2,10240,I1_FACS_SWPPHV0_T2.2,2783,,10240,
{NAA} 60002AC0000000000000001000029518,AC3,T2,7680,I1_AC3_AZ01_DOJ_T2.13,152,,7680,
{NAA} 60002AC0000000000000001000029519,AC3,T3,4096,S2_AC3_AZ01SHRDESX_AC3_T3.13,6,,,4096
{NAA} 60002AC0000000000000001100010CFA,AC3,T4,16384,S2_AC3_DOJDC1PWCMA01_T4.15,15345,,,,16384
{NAA} 60002AC0000000000000001100010CFC,AC3,T4,16384,I1_AC3_CSNSWMA01_T4.9,16305,,,,16384
{NAA} 60002AC000000000000000110002273A,AC3,T4,8192,I1_AC3_CVMEDIAESX_T4.6,8076,,,,8192
{NAA} 60002AC00000000000000011000256E2,AC3,T2,6144,S2_AC3_AZ02SHRDESX_SECTR_T2.13,1990,,6144,
{NAA} 60002AC000000000000000110002640A,AC3,T4,4096,S2_AC3_CVMEDIAESX_T4.8,4095,,,,4096
{NAA} 60002AC0000000000000001100026435,AC3,T3,5120,S2_AC3_AZ02SHRDESX_AC3_T3.8,1119,,,5120
{NAA} 60002AC000000000000000110002848E,AC3,T3,16384,I1_AC3_AZ01_AGD_T3.1,15820,,,16384
{NAA} 60002AC0000000000000001100029519,AC3,T3,6144,S2_AC3_AZ01SHRDESX_AC3_T3.14,14,,,6144
{NAA} 60002AC0000000000000001200010CFA,AC3,T4,16384,S2_AC3_DOJDC1PWCMA01_T4.20,15687,,,,16384
{NAA} 60002AC0000000000000001200010CFC,AC3,T4,16384,I1_AC3_CSNSWMA01_T4.10,16311,,,,16384
{NAA} 60002AC000000000000000120001C0D6,AC3,T4,10,SY5_AC3_FXAMA01_T4.1,2,,,,10
{NAA} 60002AC000000000000000120002273A,AC3,T4,16384,I1_AC3_CSNSWMA01_T4.3,12856,,,,16384
{NAA} 60002AC000000000000000120002273F,AC3,T4,8192,S2_AC3_CVMEDIAESX_T4.1,8183,,,,8192
{NAA} 60002AC00000000000000012000256E2,AC3,T2,4096,S2_AC3_AZ02SHRDESX_SECTR_T2.14,670,,4096,
{NAA} 60002AC000000000000000120002640A,AC3,T4,8192,S2_AC3_CVMEDIAESX_T4.9,8189,,,,8192
{NAA} 60002AC0000000000000001200026435,AC3,T2,500,S2_AC3_AZ02SHRDESX_AC3SS_T2.9,37,,500,
{NAA} 60002AC000000000000000120002848E,AC3,T3,9216,I1_AC3_AZ01_AGD_T3.2,3922,,,9216
{NAA} 60002AC0000000000000001200029518,AC3,T2,14336,I1_AC3_AZ01_NESA_T2.15,5631,,14336,
{NAA} 60002AC0000000000000001200029519,AC3,T3,4096,S2_AC3_AZ01SHRDESX_AC3_T3.15,14,,,4096
{NAA} 60002AC0000000000000001300010CFA,AC3,T4,16384,S2_AC3_MGTMA01_T4.9,16,,,,16384
